Bedroom,Bathroom,Den,Address,Lat,Long,Price
1.00,1.00,0.00,"5 Mariner Terrace, Toronto, ON M5V 3V6, Canada",43.6397355,-79.3904175,2200.00
1.00,1.50,0.00,"3600 Av du Parc, Montréal, QC H2X 2J1, Canada",45.5105659,-73.5763854,1953.00
2.00,2.00,0.00,"8 Mercer St, Toronto, ON M5V 0C4, Canada",43.6460058,-79.3899085,3050.00
2.00,1.50,0.00,", M5V 1R4, Toronto, ON",43.6476349,-79.3924836,1200.00
1.00,1.00,0.00,", toronto m4b2z5 ON, Canada",43.70519,-79.3238468,700.00
1.00,1.00,1.00,"10 York St, Toronto, ON M5J 0E1, Canada",43.6410868,-79.3814048,2450.00
1.00,1.00,1.00,"87 Peter St, Toronto, ON M5V 2G4, Canada",43.6469441,-79.3923973,2250.00
1.00,1.00,0.00,", Toronto  M5a3x2  ON, Canada",43.6573918,-79.3703149,1500.00
1.00,1.00,0.00,", Toronto M6N 3G8 ON, Canada",43.6774284,-79.4579072,1000.00
1.00,1.00,0.00,"297 College Street, M5T 1S2, Toronto, ON",43.6575473,-79.4014643,2050.00
1.00,1.00,0.00,"33 Harbour Square, Toronto, ON M5J 2G4, Canada",43.6397558,-79.3772708,2400.00
1.00,1.00,0.00,"4k Spadina - NEO building, M5V3Y9, 4k Spadina Ave, ON",43.6409127,-79.3939235,1900.00
1.00,1.00,1.00,"87 Peter St, Toronto, ON M5V 2G4, Canada",43.6469441,-79.3923973,2250.00
2.00,2.00,0.00,", Toronto M5E 1W5 ON",43.6459244,-79.3753299,1500.00
1.00,1.00,0.00,", Downtoen Toronto M5V0c8 ON, Canada",43.6385923,-79.4009948,1900.00
1.00,1.00,0.00,"210 Victoria St, Toronto, ON M5B 2R3, Canada",43.6546239,-79.3790756,2250.00
2.00,2.00,0.00,"170 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.6551919,-79.3539119,3000.00
1.00,2.00,0.00,"253 College St #253, Toronto, ON M5T 1R5, Canada",43.6577965,-79.3989649,1850.00
1.00,1.00,0.00,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,2050.00
1.00,1.00,0.00,"M5S, Canada",43.6626956,-79.4000493,1000.00
1.00,1.00,0.00,"70 Queens Wharf Rd, Toronto, ON M5V 0E4, Canada",43.6385213,-79.3994638,2450.00
1.00,1.00,1.00,"John St &amp; King St W, Toronto, ON M5V 0C4, Canada",43.6465174,-79.3872066,3600.00
1.00,1.00,0.00,"30 Nelson St, Toronto, ON M5V 0H5, Canada",43.6490235,-79.3884001,2200.00
1.00,1.00,0.00,"21 Grand Magazine St, Toronto, ON M5V 1B5, Canada",43.6364097,-79.4020034,1800.00
2.00,2.00,0.00,"18 Yonge St, M5E1Z8, TORONTO, ON",43.6444084,-79.3765617,3000.00
2.00,2.00,0.00,"10 York St, Toronto, ON M5J 2L9, Canada",43.6410868,-79.3814048,3150.00
1.00,1.00,0.00,", toronto M5V 1J1 ON, Canada",43.6418699,-79.3898457,1350.00
2.00,2.00,0.00,"39 Queens Quay E, Toronto, ON M5E 0A5, Canada",43.6416207,-79.3717276,3250.00
2.00,2.00,0.00,"1270 Maple Crossing Blvd, Burlington, ON L7S 2J3, Canada",43.3227584,-79.8071317,2000.00
1.00,1.00,0.00,"70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505597,-79.3820722,1950.00
1.00,2.00,1.00,"8081 Birchmount Rd, Markham, ON L6G 1B3, Canada",43.8497521,-79.3246663,1800.00
1.00,1.00,0.00,"5 Rose Ave, Toronto, ON M4X 1N6, Canada",43.6658208,-79.3698808,2100.00
1.00,1.00,0.00,"310 Dundas St, London, ON N6B 3R6, Canada",42.9857671,-81.243808,1235.00
2.00,2.00,0.00,"770 Bay St, Toronto, ON M5G 0A6, Canada",43.6601367,-79.3858692,2950.00
1.00,1.00,0.00,", Toronto M5T 2N7 ON, Canada",43.6554292,-79.4040073,1050.00
1.00,1.00,0.00,", Toronto M6k1z4 ON, Canada",43.6371775,-79.4269604,1300.00
1.00,1.00,0.00,", Toronto M4j1l7 ON, Canada",43.6801285,-79.3401308,1275.00
1.00,1.00,0.00,", Toronto M5c2h4 ON, Canada",43.6521692,-79.3723385,1000.00
1.00,1.00,0.00,"127 Queen St E, Toronto, ON M5C 1S1, Canada",43.6535202,-79.3737702,2100.00
1.00,1.00,1.00,"M4Y0C4, Canada",56.130366,-106.346771,1830.00
1.00,1.00,0.00,"7 Dempster St, Scarborough, ON M1T 2T3, Canada",43.780021,-79.2948144,1200.00
1.00,1.00,0.00,"28 Wellesley St E, Toronto, ON M4Y, Canada",43.6655881,-79.383028,2200.00
1.00,1.00,0.00,"28 Wellesley St E, Toronto, ON M4Y, Canada",43.6655881,-79.383028,1850.00
1.00,1.00,0.00,"University Ave, Toronto, ON M5G 1S9, Canada",43.6538857,-79.3880868,2100.00
2.00,1.50,0.00,"8 The Esplanade, Toronto, ON M5E 0A6, Canada",43.6460983,-79.3760549,2600.00
1.00,1.00,0.00,"Brant St, Toronto, ON M5V, Canada",43.6462197,-79.3981256,2175.00
2.00,2.00,0.00,", toronto m9w 1z8 ON, Canada",43.7181688,-79.5619244,1800.00
2.00,2.00,0.00,"30 Nelson St, Toronto, ON M5V 0H5, Canada",43.6490235,-79.3884001,4500.00
1.00,1.00,0.00,"353 Queen St W, Toronto, ON M5V 2A4, Canada",43.6494054,-79.3927116,2000.00
1.00,1.00,0.00,", Toronto M5V0J3 ON, Canada",43.653226,-79.3831843,2175.00
1.00,1.00,0.00,"4 K Spadina Ave, Toronto, ON M5V 3Z9, Canada",43.6409222,-79.393983,1900.00
1.00,1.50,1.00,"38 Dan Leckie Way, Toronto, ON M5V 2V6, Canada",43.6375098,-79.3977774,2400.00
1.00,1.00,1.00,"295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.6476273,-79.3904081,2600.00
1.00,1.00,0.00,"25 Stafford St, Toronto, ON M5V 0G3, Canada",43.6418738,-79.4103246,2100.00
1.00,1.00,0.00,", Toronto m5v3a6 ON, Canada",43.6384911,-79.3909892,2100.00
1.00,1.00,0.00,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,2200.00
1.00,1.00,0.00,"40 Alexander St, Toronto, ON M4Y 1B5, Canada",43.6635722,-79.3819958,1725.00
2.00,2.00,0.00,"920 5 Ave SW, Calgary, AB T2P 5P6, Canada",51.0491572,-114.0822146,2500.00
1.00,1.00,0.00,"44 Huntley St, Toronto, ON M4Y 2L1, Canada",43.6701358,-79.3787108,1200.00
3.00,3.00,0.00,"397 Front St W, Toronto, ON M5V 3S1, Canada",43.6425685,-79.3934596,4900.00
1.00,1.00,0.00,"608 Richmond St W, Toronto, ON M5V 1Y9, Canada",43.6468075,-79.4027979,2150.00
1.00,1.00,0.00,"200 Sackville St, Toronto, ON M5A 3H1, Canada",43.658981,-79.362919,2600.00
2.00,1.00,0.00,", Toronto M4C2M4 ON, Canada",43.6923489,-79.3196212,2000.00
1.00,2.00,1.00,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,2400.00
1.00,1.00,0.00,", Toronto M5B1Y6 ON, Canada",43.6544596,-79.3758138,1700.00
2.00,1.00,0.00,"Bathurst St, Toronto, ON M5S 2P9, Canada",43.6582784,-79.4084366,600.00
2.00,1.00,0.00,"M5V, Canada",43.6289467,-79.3944199,3200.00
1.00,1.00,0.00,"Dundas St W #401, Toronto, ON M6R 1X7, Canada",43.6535096,-79.3946201,1400.00
1.00,1.00,0.00,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,2300.00
1.00,1.00,0.00,"Bloor and Parliament Street, M4X1R3, Toronto, ON, Canada",43.6720333,-79.370728,2800.00
2.00,1.00,0.00,"M9B 1B3, Canada",43.6356022,-79.5412007,2400.00
1.00,1.00,0.00,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,2300.00
1.00,1.00,0.00,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,1800.00
2.00,1.00,0.00,", Toronto M5T 0A9 ON, Canada",43.6525195,-79.3890778,3700.00
1.00,1.00,1.00,"3 Navy Wharf Ct, Toronto, ON M5V 3V1, Canada",43.6402671,-79.3910061,2500.00
1.00,1.00,0.00,"38 Elm St, Toronto, ON M5G 2K5, Canada",43.6575994,-79.38364,2300.00
2.00,2.00,0.00,"54 Alanson St, Hamilton, ON L8N 1W5, Canada",43.2464154,-79.8541384,1950.00
1.00,1.00,0.00,"Downtown, Toronto, ON, Canada, M5X1K6",43.6486599,-79.3815764,900.00
1.00,1.00,0.00,"365 Church Street, M5B 1Z9, Toronto, ON",43.660846,-79.3787556,1800.00
3.00,2.00,0.00,"225 Mutual St, Toronto, ON M5B 2B4, Canada",43.6616535,-79.3775582,3999.00
3.00,1.00,0.00,"30 Leitch Ave, North York, ON M3J 3P2, Canada",43.766969,-79.4967538,2500.00
1.00,1.00,0.00,", Toronto M5T 2N7 ON, Canada",43.6554292,-79.4040073,1050.00
1.00,1.00,0.00,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,2000.00
1.00,1.00,0.00,"155 Wellington St W, Toronto, ON M5V 3K7, Canada",43.6455947,-79.386063,2000.00
1.00,1.00,0.00,"39 Brant St, Toronto, ON M5V 1S7, Canada",43.6464336,-79.3978064,2500.00
2.00,2.00,0.00,"21 Carlton St, Toronto, ON M5B 1L3, Canada",43.6611027,-79.3821061,2800.00
1.00,1.00,1.00,"M5V3Z7, Canada",43.6408637,-79.3957393,2350.00
1.00,1.00,0.00,"L6Z3M4, Canada",43.7414078,-79.8160169,900.00
1.00,1.00,0.00,"426 University Ave, Toronto, ON M5G 1S9, Canada",43.6539487,-79.3885701,2100.00
1.00,1.00,0.00,", Downtown Toronto M5C 2V9 ON, Canada",43.6503241,-79.3779693,1400.00
1.00,1.00,0.00,"Dan Leckie Way, Toronto, ON M5V, Canada",43.6384219,-79.3975956,2000.00
1.00,1.00,0.00,"168 Simcoe St, Toronto, ON M5H 4C9, Canada",43.6500917,-79.3873738,3200.00
1.00,1.00,0.00,"200 Bay St, Toronto, ON M5J 2T6, Canada",43.6465162,-79.3800596,1000.00
2.00,2.00,0.00,"435 Richmond St W, Toronto, ON M5V 1X9, Canada",43.6476244,-79.3968608,2850.00
1.00,1.00,0.00,", Toronto M4B 1B3 ON",43.7004274,-79.2961132,1000.00
1.00,1.00,0.00,"375 King St W, Toronto, ON M5V 1K1, Canada",43.645641,-79.3929534,2400.00
2.00,2.00,0.00,"88 Park Lawn Rd, Etobicoke, ON M8Y 0B6, Canada",43.6240747,-79.4849171,2350.00
2.00,1.00,0.00,"355 South Park Rd, Thornhill, ON L3T 7W2, Canada",43.8378274,-79.3879043,2300.00
1.00,1.00,0.00,"55 Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.6428849,-79.3806168,2300.00
1.00,1.00,0.00,"L6A0C6, Canada",43.8786049,-79.4879649,2400.00
1.00,1.50,1.00,"99 McGill St, Toronto, ON M5B 1H5, Canada",43.6605397,-79.3786617,2300.00
2.00,2.00,0.00,"Water Walk Dr, Markham, ON L3R, Canada",43.85631,-79.3286298,2400.00
1.00,1.00,1.00,"7 King St E, Toronto, ON M5C 3C5, Canada",43.6490665,-79.37693,2500.00
2.00,1.00,0.00,"M5R3A3, Canada",43.6757718,-79.4114831,1500.00
1.00,1.00,1.00,"5365 Dundas St W, Etobicoke, ON M9B 1B1, Canada",43.6358692,-79.5401518,1800.00
1.00,1.00,0.00,"70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505597,-79.3820722,2200.00
2.00,2.00,0.00,", toronto m1m4j3 ON, Canada",43.653226,-79.3831843,1750.00
1.00,1.00,1.00,"King St E, Toronto, ON M5A 1L4, Canada",43.6547882,-79.3597037,1000.00
1.00,1.50,1.00,"38 Dan Leckie Way, Toronto, ON M5V 4B2, Canada",43.6381439,-79.39751,2400.00
1.00,1.00,0.00,"Queens Quay E, Toronto, ON M5A 1B4, Canada",43.6447757,-79.3665735,4000.00
1.00,1.00,0.00,", toronto m5b 2m3 ON, Canada",43.661091,-79.3825001,1600.00
1.00,1.00,0.00,"8 York St, Toronto, ON M5J 2Y2, Canada",43.6406456,-79.380939,4000.00
3.00,2.00,0.00,"21 Widmer St, Toronto, ON M5V 0B8, Canada",43.6472259,-79.3911003,8000.00
1.00,1.00,1.00,"1235 Bayly St, Pickering, ON L1W 1L7, Canada",43.8275826,-79.0913806,1700.00
1.00,1.00,0.00,"140 Kingston Rd #301, Toronto, ON M4L 1S7, Canada",43.670726,-79.3107743,950.00
1.00,1.00,0.00,", M5A 2V3, Toronto, ON",43.6542281,-79.3670154,700.00
1.00,1.00,0.00,"39 Queens Quay E, Toronto, ON M5E 0A5, Canada",43.6416207,-79.3717276,2700.00
1.00,1.00,0.00,", Toronto M5G 1B1 ON",43.6547234,-79.3814004,700.00
1.00,2.00,1.00,"38 Cedarland Dr, Markham, ON L6G 1E3, Canada",43.8518852,-79.336294,1900.00
2.00,2.00,0.00,", M9B 1B1, Etobicoke, ON",43.6372559,-79.5382147,2500.00
1.00,1.00,0.00,"Dundas &amp; Shuter, M5B2R3, Toronto, ON",43.6547069,-79.379245,1650.00
1.00,1.00,0.00,", Toronto M5S1H8  ON, Canada",43.6655297,-79.3954754,1000.00
1.00,1.00,0.00,"Maud St, Toronto, ON M5V 2M5, Canada",43.6465801,-79.3998612,1199.00
1.00,1.00,0.00,"M4Y1T1, Canada",43.6691213,-79.3847434,1500.00
2.00,1.50,0.00,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,3200.00
2.00,2.00,0.00,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.6375235,-79.400877,3100.00
1.00,1.00,0.00,"195 Wynford Dr, North York, ON M3C 3P3, Canada",43.723587,-79.3248786,300.00
2.00,1.00,0.00,"1384 Bathurst St, Toronto, ON M5R 3J1, Canada",43.6805461,-79.4175732,2100.00
1.00,1.00,0.00,", Toronto M5G 2R3 ON, Canada",43.6599624,-79.3850953,1600.00
1.00,1.00,0.00,", Toronto M5j 0B1 ON, Canada",43.6420888,-79.3816864,1950.00
1.00,1.00,0.00,", Mississauga L5B3Z4 ON, Canada",43.5872775,-79.6391576,1950.00
2.00,2.00,0.00,"55 Regent Park Blvd, M5A2B7, Toronto, ON",43.6594213,-79.3610251,2600.00
1.00,1.00,0.00,", TORONTO M5G 2K2 ON, Canada",43.658974,-79.3840397,2000.00
2.00,2.00,0.00,"435 Richmond St West, M5V 0N3, Toronto, ON",43.6476244,-79.3968608,3000.00
3.00,2.00,0.00,"Maple Crossing Blvd, Burlington, ON L7S 2J3, Canada",43.3228434,-79.8077184,2400.00
3.00,1.00,0.00,", L7S 1R7, Burlington, ON",43.3252332,-79.8021823,3000.00
1.00,1.00,0.00,", oakville L6M3V5 ON, Canada",43.4454259,-79.7368328,1200.00
1.00,1.00,0.00,"Upper Beaches, Toronto, ON, Canada, M4C 1B4",43.6833856,-79.3094088,1800.00
2.00,1.00,0.00,", Toronto M5B 2L7 ON, Canada",43.653636,-79.3808726,2200.00
1.00,1.00,0.00,"561 Sherbourne St, Toronto, ON M4X 0A1, Canada",43.6699315,-79.3754627,2150.00
